12230,2015-07-30,3756
12231,2015-09-05,2701
12232,2015-07-11,6308
12233,2015-08-27,7883
12234,2015-09-07,7131
12235,2015-08-24,8095
12236,2015-09-03,2790
12237,2015-06-15,1566
12238,2015-09-06,6714
12239,2015-07-09,2097
12240,2015-07-04,5074
12241,2015-09-08,6035
12242,2015-06-02,7900
12243,2015-06-12,1679
12244,2015-08-01,8722
12245,2015-07-16,7107
12246,2015-09-17,1840
12247,2015-07-11,1037
12248,2015-08-14,1664
12249,2015-07-02,4298
12250,2015-08-05,5421
12251,2015-06-22,5409
12252,2015-07-11,2238
12253,2015-09-14,7842
12254,2015-07-08,5546
12255,2015-08-13,2800
12256,2015-07-12,3491
12257,2015-09-07,7051
12258,2015-09-08,8998
12259,2015-06-05,5250
12260,2015-07-15,8672
12261,2015-06-09,4462
12262,2015-06-11,5640
12263,2015-07-22,6882
12264,2015-08-22,1788
12265,2015-07-29,8082
12266,2015-06-04,8149
12267,2015-07-11,2857
12268,2015-08-24,1538
12269,2015-06-19,5458
12270,2015-06-02,3250
12271,2015-06-05,7662
12272,2015-09-16,6650
12273,2015-07-28,1973
12274,2015-07-10,5869
12275,2015-06-27,6711
12276,2015-09-07,6211
12277,2015-06-04,2384
12278,2015-06-21,6276
12279,2015-08-29,5475
12280,2015-08-01,4120
12281,2015-07-22,7331
12282,2015-09-07,4351
12283,2015-06-30,3427
12284,2015-07-30,8463
12285,2015-09-08,8954
12286,2015-08-16,8890
12287,2015-06-17,2817
12288,2015-09-05,8707
12289,2015-09-17,1636
12290,2015-08-13,6987
12291,2015-08-31,6830
12292,2015-07-25,4954
12293,2015-07-06,8114
12294,2015-09-04,5689
12295,2015-09-19,2222
12296,2015-06-20,6803
12297,2015-07-11,8970
12298,2015-06-15,1210
12299,2015-08-24,5522
12300,2015-07-03,7893
12301,2015-07-06,6134
12302,2015-08-31,6264
12303,2015-09-10,2625
12304,2015-06-15,7611
12305,2015-06-09,3623
12306,2015-07-01,2197
12307,2015-08-28,1307
12308,2015-08-02,8554
12309,2015-08-03,8567
12310,2015-08-22,2226
12311,2015-08-05,8428
12312,2015-07-19,8914
12313,2015-08-17,1036
12314,2015-07-04,4466
12315,2015-08-17,2473
12316,2015-06-26,8454
12317,2015-09-10,5880
12318,2015-09-14,4767
12319,2015-09-16,4731
12320,2015-06-20,7257
12321,2015-07-25,4077
12322,2015-08-27,3883
12323,2015-06-22,7656
12324,2015-08-07,6339
12325,2015-08-22,4346
12326,2015-06-13,4331
12327,2015-07-24,7831
12328,2015-07-29,3794
12329,2015-09-11,4592
12330,2015-06-17,3919
12331,2015-06-23,8107
12332,2015-06-07,4950
12333,2015-06-30,1409
12334,2015-06-21,5723
12335,2015-09-05,1650
12336,2015-08-30,8785
12337,2015-07-28,8555
12338,2015-07-28,8613
12339,2015-08-19,5093
12340,2015-06-17,1585
12341,2015-06-16,7273
12342,2015-08-14,6518
12343,2015-08-02,8941
12344,2015-09-18,3953
12345,2015-08-16,5798
12346,2015-06-07,4422
12347,2015-07-11,6334
12348,2015-08-18,8709
12349,2015-08-31,4825
12350,2015-08-24,5675
12351,2015-07-26,2080
12352,2015-07-23,1601
12353,2015-07-14,5152
12354,2015-09-06,5197
12355,2015-08-26,7772
12356,2015-07-17,5684
12357,2015-09-17,4210
12358,2015-06-11,5437
12359,2015-07-28,5078
12360,2015-06-22,5991
12361,2015-06-13,2450
12362,2015-08-15,1461
12363,2015-08-23,3568
12364,2015-08-28,6191
12365,2015-08-15,3976
12366,2015-08-06,2488
12367,2015-09-05,8113
12368,2015-07-17,6567
12369,2015-08-02,6558
12370,2015-07-28,2363
12371,2015-07-21,8917
12372,2015-09-17,2152
12373,2015-08-27,2943
12374,2015-07-12,8398
12375,2015-08-07,4731
12376,2015-07-17,8692
12377,2015-08-12,5600
12378,2015-07-30,1488
12379,2015-07-13,8411
12380,2015-08-08,8075
12381,2015-07-12,3204
12382,2015-06-19,4366
12383,2015-07-08,1520
12384,2015-08-31,7575
12385,2015-09-08,8466
12386,2015-08-18,6228
12387,2015-07-03,3454
12388,2015-08-05,5305
12389,2015-08-07,1975
12390,2015-07-13,1116
12391,2015-07-30,2453
12392,2015-09-20,6134
12393,2015-06-06,1846
12394,2015-07-08,8681
12395,2015-06-04,1796
12396,2015-06-25,6526
12397,2015-06-09,1303
12398,2015-07-04,2920
12399,2015-07-06,7163
12400,2015-07-23,4609
12401,2015-09-10,6946
12402,2015-07-14,1253
12403,2015-06-21,7008
12404,2015-08-11,5555
12405,2015-06-26,4953
12406,2015-07-24,7708
12407,2015-09-09,2878
12408,2015-07-09,2045
12409,2015-07-29,5533
12410,2015-07-12,1743
12411,2015-08-04,1865
12412,2015-08-12,7832
12413,2015-06-18,1178
12414,2015-07-26,2523
12415,2015-08-16,3149
12416,2015-07-10,7250
12417,2015-07-05,8783
12418,2015-08-23,1124
12419,2015-09-18,8397
12420,2015-07-25,4550
12421,2015-06-21,6306
12422,2015-07-04,7950
12423,2015-06-11,4509
12424,2015-06-20,2405
12425,2015-07-14,1872
12426,2015-08-03,3643
12427,2015-08-22,1440
12428,2015-07-02,5051
12429,2015-06-27,2148
12430,2015-06-08,1914
12431,2015-07-22,4624
12432,2015-08-26,6436
12433,2015-07-09,3391
12434,2015-06-11,1966
12435,2015-08-22,5515
12436,2015-08-28,8560
12437,2015-07-11,5254
12438,2015-06-25,7218
12439,2015-08-11,8842
12440,2015-09-13,5996
12441,2015-09-14,6843
12442,2015-09-11,3537
12443,2015-07-24,2860
12444,2015-09-03,2209
12445,2015-06-23,6598
12446,2015-07-20,2262
12447,2015-08-10,2566
12448,2015-07-13,6122
12449,2015-08-14,8483
12450,2015-08-24,5203
12451,2015-09-18,5953
12452,2015-08-10,6384
12453,2015-06-18,2833
12454,2015-08-02,4737
12455,2015-09-02,8605
12456,2015-06-23,2196
12457,2015-06-07,7834
12458,2015-07-14,2650
12459,2015-08-05,5062
12460,2015-08-18,2055
12461,2015-07-25,2985
12462,2015-09-05,8616
12463,2015-07-20,7846
12464,2015-09-02,3940
12465,2015-08-03,1430
12466,2015-06-27,2262
12467,2015-08-08,5378
12468,2015-06-09,6183
12469,2015-07-04,1015
12470,2015-08-22,8294
12471,2015-08-31,7375
12472,2015-08-12,7554
12473,2015-07-15,6700
12474,2015-09-13,3745
12475,2015-06-18,5526
12476,2015-06-25,2555
12477,2015-08-30,7278
12478,2015-08-20,7726
12479,2015-07-23,6191
12480,2015-06-20,2039
12481,2015-06-24,3160
12482,2015-08-23,2330
12483,2015-08-26,6345
12484,2015-08-09,5159
12485,2015-09-17,7889
12486,2015-07-19,5069
12487,2015-06-16,5450
12488,2015-07-22,7016
12489,2015-07-13,1899
12490,2015-08-08,4106
12491,2015-08-23,8457
12492,2015-07-15,8098
12493,2015-08-02,2715
12494,2015-06-25,4398
12495,2015-06-24,6359
12496,2015-09-20,4993
12497,2015-08-08,4022
12498,2015-09-03,2675
12499,2015-06-26,8910
12500,2015-09-20,6748
12501,2015-06-10,1705
12502,2015-09-03,5436
12503,2015-08-02,4758
12504,2015-06-14,3260
12505,2015-06-06,1097
12506,2015-07-18,7175
12507,2015-08-01,6213
12508,2015-07-29,4257
12509,2015-06-17,8610
12510,2015-07-12,2862
12511,2015-06-12,1837
12512,2015-09-02,4480
12513,2015-08-30,4636
12514,2015-09-10,1766
12515,2015-06-09,3413
12516,2015-06-25,4286
12517,2015-07-19,5823
12518,2015-08-05,8643
12519,2015-06-15,8968
12520,2015-09-05,8850
12521,2015-09-13,4344
12522,2015-09-19,4844
12523,2015-08-02,2900
12524,2015-08-27,4811
12525,2015-07-20,1871
12526,2015-09-09,7349
12527,2015-06-05,5522
12528,2015-06-19,8739
12529,2015-09-07,6373
12530,2015-09-08,6319
12531,2015-08-09,5686
12532,2015-09-15,4279
12533,2015-08-29,4147
12534,2015-08-30,4165
12535,2015-07-21,8123
12536,2015-06-15,6653
12537,2015-08-21,8532
12538,2015-06-15,7756
12539,2015-08-21,3781
12540,2015-07-23,3618
12541,2015-06-14,6159
12542,2015-06-12,6394
12543,2015-06-18,2833
12544,2015-06-28,4455
12545,2015-08-08,6837
12546,2015-06-03,1122
12547,2015-07-09,7710
12548,2015-08-30,4766
12549,2015-09-07,8498
12550,2015-07-23,7057
12551,2015-07-13,5558
12552,2015-06-22,6327
12553,2015-07-14,3571
12554,2015-06-18,5417
12555,2015-06-25,8408
12556,2015-06-08,4884
12557,2015-06-13,6699
12558,2015-07-09,1607
12559,2015-07-10,1887
12560,2015-06-09,1944
12561,2015-09-08,1483
12562,2015-07-12,2218
12563,2015-08-08,3222
12564,2015-09-20,2292
12565,2015-07-03,7068
12566,2015-07-31,6081
12567,2015-06-12,5961
12568,2015-07-06,6993
12569,2015-07-05,6954
12570,2015-06-17,4034
12571,2015-09-10,5179
12572,2015-08-11,4546
12573,2015-07-05,7861
12574,2015-06-27,8636
12575,2015-08-27,4978
12576,2015-09-11,5133
12577,2015-09-08,4664
12578,2015-08-09,7970
12579,2015-08-13,6581
12580,2015-09-02,6013
12581,2015-07-19,6491
12582,2015-06-19,4101
12583,2015-09-01,8245
12584,2015-06-16,2979
12585,2015-09-02,5243
12586,2015-08-08,2110
12587,2015-07-11,4067
12588,2015-09-12,2237
12589,2015-06-10,3085
12590,2015-08-24,7277
12591,2015-09-11,6229
12592,2015-09-16,8225
12593,2015-07-30,4529
12594,2015-08-19,2999
12595,2015-06-10,1071
12596,2015-07-03,2630
12597,2015-06-13,8279
12598,2015-09-15,4761
12599,2015-07-07,8954
12600,2015-07-04,1944
12601,2015-08-03,5700
12602,2015-07-06,2241
12603,2015-09-17,4000
12604,2015-07-27,4819
12605,2015-07-10,1448
12606,2015-09-11,5372
12607,2015-08-26,3345
12608,2015-06-28,7602
12609,2015-06-05,2396
12610,2015-07-04,2943
12611,2015-07-10,2517
12612,2015-06-02,2499
12613,2015-08-08,8346
12614,2015-09-03,5825
12615,2015-06-11,2500
12616,2015-08-28,5686
12617,2015-09-08,5667
12618,2015-06-18,7589
12619,2015-08-14,4026
12620,2015-08-17,1106
12621,2015-08-02,3379
12622,2015-06-07,6228
12623,2015-07-08,8053
12624,2015-07-19,5115
12625,2015-06-08,4403
12626,2015-09-19,4127
12627,2015-08-31,6227
12628,2015-06-05,5585
12629,2015-06-21,1314
12630,2015-06-30,7675
12631,2015-07-09,6614
12632,2015-06-09,8601
12633,2015-06-06,5040
12634,2015-06-14,7762
12635,2015-08-22,1966
12636,2015-08-04,5244
12637,2015-09-11,5120
12638,2015-08-13,3153
12639,2015-07-25,3694
12640,2015-07-22,1094
12641,2015-09-02,2914
12642,2015-06-25,7631
12643,2015-08-01,7070
12644,2015-09-10,7278
12645,2015-08-29,4091
12646,2015-06-19,5485
12647,2015-08-12,5815
12648,2015-09-02,4519
12649,2015-07-06,1608
12650,2015-09-20,8915
12651,2015-07-23,6653
12652,2015-07-12,4278
12653,2015-07-12,3216
12654,2015-09-07,8646
12655,2015-07-29,2737
12656,2015-07-28,7793
12657,2015-06-30,6895
12658,2015-07-16,6217
12659,2015-09-14,4219
12660,2015-09-08,6669
12661,2015-08-13,8588
12662,2015-08-20,7708
12663,2015-06-28,2268
12664,2015-07-06,8877
12665,2015-08-16,1770
12666,2015-08-21,4012
12667,2015-08-17,8810
12668,2015-08-16,8527
12669,2015-06-08,6931
12670,2015-09-15,5116
12671,2015-08-01,6640
12672,2015-07-14,4796
12673,2015-08-12,6910
12674,2015-08-24,5781
12675,2015-09-14,4906
12676,2015-08-11,6857
12677,2015-09-01,2454
12678,2015-08-22,1303
12679,2015-07-24,8142
12680,2015-06-18,8350
12681,2015-08-13,7481
12682,2015-07-13,3332
12683,2015-07-16,1629
12684,2015-08-19,4873
12685,2015-07-11,8670
12686,2015-07-19,4576
12687,2015-06-16,8916
12688,2015-06-07,1845
12689,2015-08-22,1035
12690,2015-08-29,7158
12691,2015-08-05,1722
12692,2015-08-09,1060
12693,2015-09-16,5483
12694,2015-06-25,6247
12695,2015-07-05,2080
12696,2015-06-24,2766
12697,2015-06-03,5136
12698,2015-09-09,2979
12699,2015-08-25,2305
12700,2015-06-25,8148
12701,2015-07-26,8117
12702,2015-08-30,7988
12703,2015-08-31,4642
12704,2015-08-18,4411
12705,2015-09-20,1459
12706,2015-06-13,6868
12707,2015-09-12,8281
12708,2015-07-29,4194
12709,2015-07-27,8524
12710,2015-06-24,8681
12711,2015-08-25,1740
12712,2015-07-30,8260
12713,2015-06-07,4573
12714,2015-06-13,4602
12715,2015-09-02,7838
12716,2015-06-27,4450
12717,2015-07-07,8422
12718,2015-08-12,7237
12719,2015-06-25,1647
12720,2015-06-14,6589
12721,2015-06-25,4876
12722,2015-06-09,7895
12723,2015-08-09,6348
12724,2015-07-13,6247
12725,2015-08-02,6192
12726,2015-07-08,3776
12727,2015-07-25,5191
12728,2015-09-10,3319
12729,2015-06-28,2163
12730,2015-07-17,3079
12731,2015-09-01,2409
12732,2015-09-11,1904
12733,2015-06-09,7342
12734,2015-06-24,1191
12735,2015-08-17,7182
12736,2015-06-30,7051
12737,2015-09-15,7553
12738,2015-06-23,2486
12739,2015-09-01,6515
12740,2015-09-07,7399
12741,2015-07-28,1089
12742,2015-08-11,2011
12743,2015-09-10,6696
12744,2015-08-12,8782
12745,2015-07-07,7854
12746,2015-08-21,4603
12747,2015-08-15,5526
12748,2015-08-09,6624
12749,2015-08-08,3272
12750,2015-08-29,5800
12751,2015-07-09,3859
12752,2015-07-28,6084
12753,2015-06-18,3992
12754,2015-06-27,8148
12755,2015-09-11,1716
12756,2015-08-19,8523
12757,2015-06-25,2625
12758,2015-08-28,2063
12759,2015-08-11,5346
12760,2015-06-14,8288
12761,2015-08-09,3717
12762,2015-08-09,5613
12763,2015-09-01,6201
12764,2015-07-12,2416
12765,2015-09-14,5869
12766,2015-09-18,2372
12767,2015-07-14,8363
12768,2015-08-05,6307
12769,2015-06-08,3467
12770,2015-08-29,3672
12771,2015-06-23,4456
12772,2015-08-15,8745
12773,2015-08-07,5206
12774,2015-06-30,7605
12775,2015-06-06,1508
12776,2015-09-15,5146
12777,2015-08-11,1285
12778,2015-08-28,5112
12779,2015-09-06,6949
12780,2015-09-16,3940
12781,2015-06-15,8651
12782,2015-09-10,1637
12783,2015-09-03,1908
12784,2015-08-02,3618
12785,2015-08-18,2039
12786,2015-09-07,3903
12787,2015-08-10,1678
12788,2015-08-26,8280
12789,2015-09-06,3518
12790,2015-07-10,2699
12791,2015-07-07,7996
12792,2015-08-14,8996
12793,2015-09-03,8090
12794,2015-08-01,8961
12795,2015-09-08,2672
12796,2015-07-25,2875
12797,2015-08-02,4682
12798,2015-06-30,5053
12799,2015-09-02,3674
12800,2015-08-09,4579
12801,2015-06-28,7350
12802,2015-07-08,5223
12803,2015-08-24,4970
12804,2015-09-03,6714
12805,2015-08-10,1306
12806,2015-07-24,2443
12807,2015-06-25,1475
12808,2015-06-04,4540
12809,2015-07-15,7868
12810,2015-06-08,3112
12811,2015-06-04,5556
12812,2015-06-12,8224
12813,2015-06-14,7583
12814,2015-07-01,4110
12815,2015-06-04,1411
12816,2015-07-24,8327
12817,2015-07-22,5516
12818,2015-08-11,2644
12819,2015-06-10,7783
12820,2015-07-16,6856
12821,2015-07-15,3211
12822,2015-09-07,6025
12823,2015-09-02,1938
12824,2015-07-15,7221
12825,2015-07-27,4871
12826,2015-08-28,1281
12827,2015-08-24,4077
12828,2015-06-04,8574
12829,2015-06-24,6455
12830,2015-07-03,1900
12831,2015-08-22,3223
12832,2015-08-24,5281
12833,2015-06-24,8628
12834,2015-08-31,8581
12835,2015-06-09,3779
12836,2015-08-29,1546
12837,2015-09-19,8044
12838,2015-06-17,2037
12839,2015-06-26,4079
12840,2015-08-22,3377
12841,2015-06-23,5863
12842,2015-07-31,5218
12843,2015-08-26,6762
12844,2015-09-13,4334
12845,2015-07-18,1385
12846,2015-09-09,2795
12847,2015-08-08,2559
12848,2015-08-19,5159
12849,2015-09-06,7271
12850,2015-08-25,8477
12851,2015-07-05,1550
12852,2015-07-19,4907
12853,2015-08-19,6710
12854,2015-06-06,8313
12855,2015-07-15,7273
12856,2015-07-04,1800
12857,2015-08-04,3501
12858,2015-06-16,6090
12859,2015-09-16,1826
12860,2015-06-08,3434
12861,2015-08-15,8824
12862,2015-08-18,3641
12863,2015-07-26,6111
12864,2015-09-05,7602
12865,2015-06-25,3112
12866,2015-09-13,2089
12867,2015-06-12,8119
12868,2015-08-13,4421
12869,2015-07-12,7582
12870,2015-06-16,3789
12871,2015-06-20,7021
12872,2015-08-08,8580
12873,2015-08-12,5348
12874,2015-06-07,7763
12875,2015-08-05,7049
12876,2015-08-12,7514
12877,2015-06-15,4859
12878,2015-06-26,8051
12879,2015-08-27,5502
12880,2015-06-24,5590
12881,2015-06-29,2945
12882,2015-06-26,8696
12883,2015-08-19,2582
12884,2015-08-16,8055
12885,2015-06-04,8223
12886,2015-06-14,7379
12887,2015-06-06,4129
12888,2015-06-13,6489
12889,2015-07-25,5704
12890,2015-06-20,1104
12891,2015-08-02,6681
12892,2015-06-07,6555
12893,2015-08-21,8069
12894,2015-07-10,2477
12895,2015-07-04,7752
12896,2015-08-14,2849
12897,2015-06-07,4072
12898,2015-07-03,1284
12899,2015-07-13,8148
12900,2015-06-29,7211
12901,2015-09-15,5345
12902,2015-06-21,5762
12903,2015-07-04,7940
12904,2015-06-13,4823
12905,2015-06-26,1984
12906,2015-06-30,7176
12907,2015-08-28,2336
12908,2015-09-20,1843
12909,2015-08-18,1379
12910,2015-06-17,2582
12911,2015-08-24,8208
12912,2015-06-06,6148
12913,2015-09-10,5979
12914,2015-06-28,4088
12915,2015-08-14,6083
12916,2015-08-27,5908
12917,2015-08-22,1343
12918,2015-07-25,5866
12919,2015-09-06,6549
12920,2015-07-12,4644
12921,2015-07-19,2238
12922,2015-08-28,6165
12923,2015-07-25,2886
12924,2015-07-07,3501
12925,2015-09-17,8966
12926,2015-09-11,2650
12927,2015-09-06,3457
12928,2015-09-01,3656
12929,2015-07-27,1186
12930,2015-07-20,8546
12931,2015-08-14,3719
12932,2015-08-18,2266
12933,2015-09-09,5862
12934,2015-06-21,3128
12935,2015-08-13,1352
12936,2015-08-27,7482
12937,2015-06-08,7281
12938,2015-07-19,7824
12939,2015-07-14,8299
12940,2015-06-27,7902
12941,2015-06-17,5620
12942,2015-07-20,5578
12943,2015-08-30,6995
12944,2015-06-03,8290
12945,2015-08-13,5832
12946,2015-06-30,8469
12947,2015-07-07,5125
12948,2015-06-19,1686
12949,2015-09-16,1052
12950,2015-07-21,6938
12951,2015-07-29,7652
12952,2015-06-15,8182
12953,2015-06-03,5704
12954,2015-07-30,5487
12955,2015-07-13,5748
12956,2015-06-28,6085
12957,2015-09-04,6987
12958,2015-07-15,6743
12959,2015-08-05,3198
12960,2015-07-31,2080
12961,2015-08-28,3435
12962,2015-08-18,3244
12963,2015-07-07,7122
12964,2015-09-09,2640
12965,2015-06-25,7233
12966,2015-06-06,2924
12967,2015-08-04,2795
12968,2015-07-25,8155
12969,2015-08-19,6264
12970,2015-07-03,4161
12971,2015-07-25,4979
12972,2015-07-28,5662
12973,2015-07-05,5076
12974,2015-07-14,2619
12975,2015-08-24,6682
12976,2015-06-03,7391
12977,2015-07-11,4461
12978,2015-07-22,5737
12979,2015-08-12,1911
12980,2015-08-15,5806
12981,2015-09-12,2763
12982,2015-08-09,5179
12983,2015-08-04,4621
12984,2015-09-14,3935
12985,2015-06-07,3434
12986,2015-08-07,2594
12987,2015-08-11,1268
12988,2015-09-18,6097
12989,2015-07-28,3285
12990,2015-07-04,7583
12991,2015-08-30,5888
12992,2015-06-02,8509
12993,2015-06-29,1633
12994,2015-07-09,4409
12995,2015-06-07,7846
12996,2015-07-05,3860
12997,2015-07-17,7238
12998,2015-07-21,1670
12999,2015-07-31,3420
13000,2015-07-18,6755
13001,2015-06-24,5881
13002,2015-06-18,4101
13003,2015-09-03,3231
13004,2015-07-13,4527
13005,2015-08-25,1809
13006,2015-08-30,7539
13007,2015-07-23,5953
13008,2015-07-29,7929
13009,2015-08-17,6386
13010,2015-09-05,8808
13011,2015-08-16,2264
13012,2015-06-19,4181
13013,2015-06-03,6001
13014,2015-06-18,7121
13015,2015-07-19,2103
13016,2015-09-13,8007
13017,2015-07-18,5625
13018,2015-09-19,6622
13019,2015-06-29,8710
13020,2015-08-20,4555
13021,2015-09-14,2886
13022,2015-08-16,8971
13023,2015-06-16,7653
13024,2015-06-15,4862
13025,2015-07-13,6007
13026,2015-08-17,2616
13027,2015-08-28,3227
13028,2015-08-25,5750
13029,2015-06-27,7146
13030,2015-06-26,2684
13031,2015-07-17,8178
13032,2015-07-02,7285
13033,2015-06-26,2716
13034,2015-06-06,5519
13035,2015-08-05,3351
13036,2015-07-28,4850
13037,2015-07-15,2815
13038,2015-08-04,8397
13039,2015-08-07,5993
13040,2015-08-28,4941
13041,2015-07-25,1306
13042,2015-09-02,1325
13043,2015-06-11,7059
13044,2015-08-12,2919
13045,2015-06-24,7381
13046,2015-06-07,4606
13047,2015-07-13,1501
13048,2015-06-18,3267
13049,2015-07-03,3580
13050,2015-07-09,6324
13051,2015-09-09,4017
13052,2015-06-25,5912
13053,2015-06-27,7467
13054,2015-08-13,4812
13055,2015-07-31,2810
13056,2015-08-27,3056
13057,2015-06-30,1895
13058,2015-08-22,3226
13059,2015-09-03,6934
13060,2015-08-05,3612
13061,2015-08-13,5258
13062,2015-08-19,5914
13063,2015-07-06,1546
13064,2015-06-21,5186
13065,2015-07-20,6331
13066,2015-06-26,6006
13067,2015-06-24,8612
13068,2015-07-07,4531
13069,2015-07-19,2650
13070,2015-07-20,8436
13071,2015-09-17,6025
13072,2015-09-18,8141
13073,2015-06-29,6607
13074,2015-08-26,8815
13075,2015-09-06,5208
13076,2015-08-29,1152
13077,2015-08-24,2997
13078,2015-08-09,7918
13079,2015-08-22,4618
13080,2015-07-03,5715
13081,2015-06-24,8772
13082,2015-06-07,8552
13083,2015-09-18,5842
13084,2015-09-18,5222
13085,2015-07-29,7341
13086,2015-06-20,2669
13087,2015-08-13,5235
13088,2015-08-10,8598
13089,2015-06-22,4593
13090,2015-08-26,2870
13091,2015-07-10,4186
13092,2015-09-20,8786
13093,2015-08-08,5699
13094,2015-07-21,3880
13095,2015-08-14,6200
13096,2015-06-29,6329
13097,2015-09-18,4748
13098,2015-06-30,5783
13099,2015-08-02,3661
13100,2015-07-24,6344
13101,2015-06-12,4369
13102,2015-09-13,3790
13103,2015-07-20,6227
13104,2015-09-11,5164
13105,2015-08-20,2086
13106,2015-07-08,5573
13107,2015-06-17,5196
13108,2015-06-12,1440
13109,2015-06-09,8613
13110,2015-08-02,5951
13111,2015-08-17,5993
13112,2015-07-01,3969
13113,2015-08-28,1715
13114,2015-07-24,1856
13115,2015-06-27,1111
13116,2015-08-07,5776
13117,2015-08-29,3275
13118,2015-06-24,8132
13119,2015-09-06,2179
13120,2015-09-17,2107
13121,2015-09-11,6067
13122,2015-08-07,8966
13123,2015-08-30,1752
13124,2015-08-27,6543
13125,2015-07-27,1368
13126,2015-07-07,5886
13127,2015-07-20,1526
13128,2015-08-31,4718
13129,2015-09-16,7407
13130,2015-07-09,3080
13131,2015-06-18,7781
13132,2015-06-06,3843
13133,2015-08-08,2212
13134,2015-08-10,6464
13135,2015-06-23,5177
13136,2015-09-15,2071
13137,2015-06-21,3014
13138,2015-08-31,7474
13139,2015-06-28,2424
13140,2015-06-30,1624
13141,2015-07-12,4439
13142,2015-09-08,1700
13143,2015-07-14,4566
13144,2015-08-31,8003
13145,2015-08-13,6454
13146,2015-08-13,5989
13147,2015-07-27,6003
13148,2015-06-10,1682
13149,2015-08-25,1000
13150,2015-06-11,3590
13151,2015-07-31,4542
13152,2015-09-06,7457
13153,2015-07-16,8002
13154,2015-09-20,4303
13155,2015-07-20,5524
13156,2015-07-14,3400
13157,2015-09-02,5021
13158,2015-08-29,7160
13159,2015-07-07,2539
13160,2015-06-13,7897
13161,2015-06-30,8876
13162,2015-08-13,2755
13163,2015-09-03,4635
13164,2015-06-28,7475
13165,2015-06-15,6412
13166,2015-06-12,6158
13167,2015-08-05,8163
13168,2015-09-16,7142
13169,2015-09-09,4186
13170,2015-08-09,4404
13171,2015-08-24,5449
13172,2015-09-15,7411
13173,2015-07-15,4407
13174,2015-08-22,6152
13175,2015-06-17,4697
13176,2015-08-17,3707
13177,2015-08-26,5767
13178,2015-09-08,3969
13179,2015-06-20,7436
13180,2015-07-20,5103
13181,2015-08-10,1071
13182,2015-06-27,3253
13183,2015-06-20,1268
13184,2015-09-07,2541
13185,2015-06-06,5461
13186,2015-06-03,2969
13187,2015-07-01,5308
13188,2015-09-18,8717
13189,2015-08-16,7390
13190,2015-06-22,8049
13191,2015-08-26,8979
13192,2015-07-08,7341
13193,2015-09-02,1271
13194,2015-07-23,6550
13195,2015-09-09,2846
13196,2015-07-11,6006
13197,2015-06-22,1371
13198,2015-06-18,7127
13199,2015-06-28,1357
13200,2015-06-14,3997
13201,2015-09-03,8692
13202,2015-07-16,3682
13203,2015-06-24,1809
13204,2015-08-28,8514
13205,2015-06-03,5511
13206,2015-08-06,7650
13207,2015-08-11,7445
13208,2015-06-09,1822
13209,2015-08-22,8554
13210,2015-08-30,1784
13211,2015-06-19,5115
13212,2015-08-05,3723
13213,2015-08-01,4575
13214,2015-06-02,1479
13215,2015-06-03,7328
13216,2015-09-11,4105
13217,2015-09-09,8073
13218,2015-08-24,8002
13219,2015-08-31,2091
13220,2015-09-14,7753
13221,2015-07-26,3784
13222,2015-06-26,4155
13223,2015-07-19,8602
13224,2015-08-19,2285
13225,2015-09-16,8124
13226,2015-06-14,4534
13227,2015-09-04,2489
13228,2015-06-30,1873
13229,2015-08-14,1725
13230,2015-08-05,2501
13231,2015-07-23,2559
13232,2015-07-03,2661
13233,2015-07-27,1394
13234,2015-08-07,6594
13235,2015-06-28,8126
13236,2015-08-18,5565
13237,2015-08-08,3863
13238,2015-09-10,6468
13239,2015-07-16,8467
13240,2015-09-13,1686
13241,2015-07-24,1151
13242,2015-09-02,4711
13243,2015-06-27,1421
13244,2015-08-27,5181
13245,2015-08-20,6016
13246,2015-09-09,6297
13247,2015-08-21,4531
13248,2015-07-10,8995
13249,2015-06-22,2157
13250,2015-06-26,2559
13251,2015-08-18,7543
13252,2015-06-05,6145
13253,2015-08-10,5035
13254,2015-06-14,3383
13255,2015-07-04,2281
13256,2015-08-31,1249
13257,2015-06-15,3021
13258,2015-06-03,2044
13259,2015-08-01,8418
13260,2015-08-07,3912
13261,2015-08-10,4925
13262,2015-06-30,1845
13263,2015-07-11,4019
13264,2015-06-12,2946
13265,2015-07-17,8780
13266,2015-06-12,6323
13267,2015-09-03,2709
13268,2015-07-22,7449
13269,2015-07-01,8869
13270,2015-09-02,5400
13271,2015-08-08,7879
13272,2015-06-17,8582
13273,2015-07-23,1301
13274,2015-07-28,1295
13275,2015-08-12,6474
13276,2015-08-07,1001
13277,2015-09-08,8061
13278,2015-08-08,1685
13279,2015-07-04,7297
13280,2015-08-06,6091
13281,2015-06-04,2492
13282,2015-09-03,7430
13283,2015-08-08,2903
13284,2015-08-17,1375
13285,2015-07-07,2528
13286,2015-07-28,7187
13287,2015-08-08,4194
13288,2015-06-20,8402
13289,2015-07-30,2515
13290,2015-08-15,7324
13291,2015-07-12,4965
13292,2015-08-20,5005
13293,2015-08-23,1517
13294,2015-08-02,6360
13295,2015-08-23,6658
13296,2015-08-09,7337
13297,2015-06-21,4797
13298,2015-08-22,3337
13299,2015-08-13,4053
13300,2015-06-12,6948
13301,2015-07-27,2176
13302,2015-06-11,7504
13303,2015-07-04,2916
13304,2015-09-06,7138
13305,2015-08-30,5044
